coll,merit,male,black,asian,year,state,chst,styr,eta,alpha,stch,stchid,ind,stnchid,stid
0.0,0.0,0.0,0.0,0.0,1996,21,0.0,22996.0,-0.5520832,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1991,21,0.0,22991.0,0.53672254,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1989,21,0.0,22989.0,0.4669497,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,2000,21,0.0,23000.0,-0.545382,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1999,21,0.0,22999.0,-0.45673418,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1996,21,0.0,22996.0,-0.47323674,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1990,21,0.0,22990.0,-0.446185,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1992,21,0.0,22992.0,-0.46528053,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,1.0,0.0,1989,21,0.0,22989.0,-0.30383503,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1990,21,0.0,22990.0,0.553815,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,1.0,0.0,1999,21,0.0,22999.0,-0.30636534,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1995,21,0.0,22995.0,-0.5301822,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1993,21,0.0,22993.0,0.4462467,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1990,21,0.0,22990.0,-0.446185,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,1.0,0.0,1996,21,0.0,22996.0,-0.40171438,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,1.0,1995,21,0.0,22995.0,0.30086738,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1997,21,0.0,22997.0,0.5361291,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1996,21,0.0,22996.0,0.52676326,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1991,21,0.0,22991.0,-0.5421239,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1999,21,0.0,22999.0,-0.53558064,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1989,21,0.0,22989.0,0.4669497,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,1.0,0.0,1997,21,0.0,22997.0,-0.39234853,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1990,21,0.0,22990.0,0.47496855,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1996,21,0.0,22996.0,0.52676326,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,1.0,0.0,1993,21,0.0,22993.0,-0.40338445,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,1.0,1999,21,0.0,22999.0,-0.6256846,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1998,21,0.0,22998.0,-0.4788703,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,1.0,0.0,1998,21,0.0,22998.0,-0.40734792,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,1.0,0.0,1994,21,0.0,22994.0,-0.39900467,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1995,21,0.0,22995.0,-0.4513357,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,1.0,0.0,1997,21,0.0,22997.0,0.6076515,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,1.0,0.0,1998,21,0.0,22998.0,-0.32850146,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1994,21,0.0,22994.0,-0.47052702,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1992,21,0.0,22992.0,0.53471947,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1990,21,0.0,22990.0,-0.446185,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,1.0,0.0,1996,21,0.0,22996.0,-0.32286793,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1992,21,0.0,22992.0,0.53471947,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1995,21,0.0,22995.0,0.46981782,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1999,21,0.0,22999.0,0.5432658,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1995,21,0.0,22995.0,-0.4513357,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1995,21,0.0,22995.0,-0.4513357,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1997,21,0.0,22997.0,-0.46387088,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1996,21,0.0,22996.0,-0.5520832,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1991,21,0.0,22991.0,0.53672254,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1995,21,0.0,22995.0,0.5486643,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1990,21,0.0,22990.0,-0.52503145,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1999,21,0.0,22999.0,-0.45673418,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1998,21,0.0,22998.0,0.44228324,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,1.0,1996,21,0.0,22996.0,0.3578128,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1990,21,0.0,22990.0,-0.52503145,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1999,21,0.0,22999.0,-0.53558064,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,1.0,0.0,1995,21,0.0,22995.0,0.69903314,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1991,21,0.0,22991.0,0.53672254,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,1.0,0.0,1989,21,0.0,22989.0,-0.30383503,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1997,21,0.0,22997.0,-0.54271734,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1993,21,0.0,22993.0,-0.55375326,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1999,21,0.0,22999.0,0.46441936,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1991,21,0.0,22991.0,0.4578761,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,2000,21,0.0,23000.0,-0.46653554,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,1.0,0.0,1992,21,0.0,22992.0,-0.31491172,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1989,21,0.0,22989.0,0.54579616,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1997,21,0.0,22997.0,0.5361291,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,1.0,0.0,1995,21,0.0,22995.0,0.6201866,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1991,21,0.0,22991.0,-0.5421239,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,1.0,0.0,1995,21,0.0,22995.0,0.69903314,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1998,21,0.0,22998.0,0.44228324,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1989,21,0.0,22989.0,0.4669497,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,1.0,0.0,2000,21,0.0,23000.0,-0.31616673,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1992,21,0.0,22992.0,0.45587298,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,1.0,1994,21,0.0,22994.0,0.28167605,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,1.0,1998,21,0.0,22998.0,-0.6478208,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1995,21,0.0,22995.0,0.46981782,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1995,21,0.0,22995.0,-0.4513357,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1998,21,0.0,22998.0,0.5211297,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1991,21,0.0,22991.0,0.53672254,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1997,21,0.0,22997.0,0.45728266,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,1.0,0.0,1998,21,0.0,22998.0,0.67149854,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1991,21,0.0,22991.0,-0.46327746,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1995,21,0.0,22995.0,0.5486643,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1991,21,0.0,22991.0,0.53672254,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,1.0,0.0,1995,21,0.0,22995.0,-0.37981334,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1995,21,0.0,22995.0,-0.5301822,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1994,21,0.0,22994.0,-0.5493735,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,1.0,1998,21,0.0,22998.0,-0.6478208,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1989,21,0.0,22989.0,0.54579616,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,1.0,0.0,1997,21,0.0,22997.0,-0.39234853,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1990,21,0.0,22990.0,0.553815,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,1.0,0.0,1992,21,0.0,22992.0,0.6850883,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1999,21,0.0,22999.0,-0.45673418,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,1.0,0.0,1995,21,0.0,22995.0,-0.3009669,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,1.0,1991,21,0.0,22991.0,0.36777207,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1990,21,0.0,22990.0,0.47496855,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1990,21,0.0,22990.0,-0.446185,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,1.0,0.0,1996,21,0.0,22996.0,0.67713207,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1994,21,0.0,22994.0,-0.47052702,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,1.0,0.0,1995,21,0.0,22995.0,-0.3009669,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,1.0,0.0,1990,21,0.0,22990.0,-0.37466264,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1991,21,0.0,22991.0,-0.5421239,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1992,21,0.0,22992.0,-0.544127,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1989,21,0.0,22989.0,-0.45420384,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,1.0,1994,21,0.0,22994.0,-0.71832395,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1999,21,0.0,22999.0,0.5432658,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1997,21,0.0,22997.0,-0.54271734,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1991,21,0.0,22991.0,0.4578761,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1996,21,0.0,22996.0,0.52676326,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1989,21,0.0,22989.0,-0.5330503,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1990,21,0.0,22990.0,0.553815,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1998,21,0.0,22998.0,-0.4788703,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1990,21,0.0,22990.0,0.553815,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1997,21,0.0,22997.0,-0.54271734,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1999,21,0.0,22999.0,-0.45673418,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1992,21,0.0,22992.0,0.53471947,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1990,21,0.0,22990.0,-0.446185,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,1.0,0.0,1992,21,0.0,22992.0,-0.31491172,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1999,21,0.0,22999.0,-0.53558064,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1989,21,0.0,22989.0,-0.5330503,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1989,21,0.0,22989.0,0.54579616,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1997,21,0.0,22997.0,0.5361291,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1995,21,0.0,22995.0,-0.5301822,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,1.0,0.0,1991,21,0.0,22991.0,-0.31290865,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1993,21,0.0,22993.0,-0.4749068,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1997,21,0.0,22997.0,-0.46387088,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1990,21,0.0,22990.0,-0.446185,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1994,21,0.0,22994.0,-0.5493735,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1992,21,0.0,22992.0,-0.46528053,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1994,21,0.0,22994.0,0.52947295,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1997,21,0.0,22997.0,0.5361291,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1995,21,0.0,22995.0,-0.5301822,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1999,21,0.0,22999.0,-0.45673418,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1994,21,0.0,22994.0,-0.47052702,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1989,21,0.0,22989.0,0.4669497,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1990,21,0.0,22990.0,0.553815,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,1.0,0.0,1993,21,0.0,22993.0,0.59661555,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1993,21,0.0,22993.0,0.5250932,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1997,21,0.0,22997.0,0.45728266,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,1.0,0.0,1999,21,0.0,22999.0,0.6936346,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1990,21,0.0,22990.0,0.47496855,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,1.0,0.0,1995,21,0.0,22995.0,-0.3009669,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,1.0,0.0,1995,21,0.0,22995.0,-0.37981334,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1990,21,0.0,22990.0,0.553815,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1990,21,0.0,22990.0,0.553815,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1995,21,0.0,22995.0,-0.4513357,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1997,21,0.0,22997.0,0.5361291,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,2000,21,0.0,23000.0,-0.46653554,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1990,21,0.0,22990.0,0.553815,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,1.0,0.0,1995,21,0.0,22995.0,-0.37981334,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,1.0,0.0,1995,21,0.0,22995.0,0.6201866,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,1.0,0.0,1990,21,0.0,22990.0,-0.37466264,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1997,21,0.0,22997.0,0.5361291,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1993,21,0.0,22993.0,0.5250932,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1992,21,0.0,22992.0,-0.46528053,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1993,21,0.0,22993.0,-0.4749068,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1993,21,0.0,22993.0,-0.4749068,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1994,21,0.0,22994.0,-0.5493735,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1999,21,0.0,22999.0,0.46441936,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1994,21,0.0,22994.0,0.52947295,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1990,21,0.0,22990.0,-0.446185,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1993,21,0.0,22993.0,0.4462467,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1999,21,0.0,22999.0,-0.53558064,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1991,21,0.0,22991.0,-0.5421239,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1990,21,0.0,22990.0,-0.52503145,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,1.0,1993,21,0.0,22993.0,-0.64385724,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,1.0,1994,21,0.0,22994.0,0.3605225,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1996,21,0.0,22996.0,-0.5520832,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1997,21,0.0,22997.0,0.5361291,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,1.0,1997,21,0.0,22997.0,-0.6328213,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1999,21,0.0,22999.0,0.5432658,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1989,21,0.0,22989.0,-0.45420384,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1993,21,0.0,22993.0,0.5250932,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,1.0,0.0,1995,21,0.0,22995.0,-0.3009669,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1989,21,0.0,22989.0,0.54579616,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1989,21,0.0,22989.0,0.54579616,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1991,21,0.0,22991.0,0.4578761,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1992,21,0.0,22992.0,-0.544127,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,2000,21,0.0,23000.0,-0.545382,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,2000,21,0.0,23000.0,0.53346443,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1990,21,0.0,22990.0,-0.52503145,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1991,21,0.0,22991.0,0.4578761,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1989,21,0.0,22989.0,0.54579616,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,1.0,0.0,1997,21,0.0,22997.0,-0.39234853,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1990,21,0.0,22990.0,0.47496855,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1995,21,0.0,22995.0,0.5486643,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,1.0,0.0,2000,21,0.0,23000.0,-0.39501318,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,2000,21,0.0,23000.0,-0.46653554,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1990,21,0.0,22990.0,-0.52503145,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1994,21,0.0,22994.0,0.52947295,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1991,21,0.0,22991.0,0.4578761,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1994,21,0.0,22994.0,0.52947295,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1995,21,0.0,22995.0,-0.4513357,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1999,21,0.0,22999.0,-0.53558064,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,1.0,1992,21,0.0,22992.0,0.28692254,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1989,21,0.0,22989.0,-0.45420384,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1998,21,0.0,22998.0,0.44228324,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1992,21,0.0,22992.0,0.53471947,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1999,21,0.0,22999.0,0.5432658,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1989,21,0.0,22989.0,-0.45420384,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1996,21,0.0,22996.0,-0.47323674,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1991,21,0.0,22991.0,0.4578761,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1995,21,0.0,22995.0,-0.5301822,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,1.0,0.0,1994,21,0.0,22994.0,-0.39900467,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,1.0,0.0,1996,21,0.0,22996.0,-0.40171438,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,1.0,0.0,1995,21,0.0,22995.0,0.69903314,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1994,21,0.0,22994.0,0.4506265,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1995,21,0.0,22995.0,-0.4513357,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1990,21,0.0,22990.0,0.47496855,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1992,21,0.0,22992.0,0.45587298,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,1.0,1997,21,0.0,22997.0,0.36717868,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1994,21,0.0,22994.0,-0.47052702,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1996,21,0.0,22996.0,-0.5520832,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,1.0,0.0,1995,21,0.0,22995.0,0.6201866,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,1.0,1999,21,0.0,22999.0,0.29546893,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1994,21,0.0,22994.0,0.52947295,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1997,21,0.0,22997.0,0.5361291,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,1.0,0.0,0.0,1999,21,0.0,22999.0,0.5432658,0.033746496,0.0,,52.0,17.0,7.0
1.0,0.0,0.0,0.0,0.0,1993,21,0.0,22993.0,0.4462467,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1997,21,0.0,22997.0,-0.46387088,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,0.0,0.0,1989,21,0.0,22989.0,-0.45420384,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,1.0,1.0,0.0,1989,21,0.0,22989.0,-0.30383503,0.033746496,0.0,,52.0,17.0,7.0
0.0,0.0,0.0,0.0,0.0,1996,21,0.0,22996.0,-0.5520832,0.033746496,0.0,,52.0,17.0,7.0
